Subj,Course,Subj Desc,Sec,CRN,Title,Schedule Type,Schedule Type Desc,Primary Instructor Last Name,Primary Instructor First Name,Primary Instructor ID,Crosslist ID,Approv,Detail Code,Fee,Min Credits,Max Credits,Prior Enrl,SCH,Auth Size,Actual Enrl,Seats Avail,% Capacity,Waitlist Max,Waitlist Actual,Waitlist Avail,Start Date 1,End Date 1,Time 1,Location 1,Instruct Method 1,Instruct Method Desc 1,Start Date 2,End Date 2,Time 2,Location 2,Instruct Method 2,Instruct Method Desc 2,Start Date 3,End Date 3,Time 3,Location 3,Instruct Method 3,Instruct Method Desc 3,Start Date 4,End Date 4,Time 4,Location 4,Instruct Method 4,Instruct Method Desc 4,Start Date 5,End Date 5,Time 5,Location 5,Instruct Method 5,Instruct Method Desc 5,Start Date 6,End Date 6,Time 6,Location 6,Instruct Method 6,Instruct Method Desc 6,Start Date 7,End Date 7,Time 7,Location 7,Instruct Method 7,Instruct Method Desc 7,Start Date 8,End Date 8,Time 8,Location 8,Instruct Method 8,Instruct Method Desc 8,Start Date 9,End Date 9,Time 9,Location 9,Instruct Method 9,Instruct Method Desc 9,Start Date 10,End Date 10,Time 10,Location 10,Instruct Method 10,Instruct Method Desc 10
SPAN,103,Spanish,2,13415,FIRST-YEAR SPANISH TM3,L,Lecture,Philipp,Alma,951719829,,,F218,7,4,4,26,116,30,29,1,0.97,10,0,10,9/29/2014 0:00,12/13/2014 0:00,TR 1400-1550,CH 321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,103,Spanish,3,16096,FIRST-YEAR SPANISH TM3,L,Lecture,Manova,Siya,926569231,,,F218,7,4,4,0,100,30,25,5,0.83,10,0,10,9/29/2014 0:00,12/13/2014 0:00,MWF 1130-1235,OND 218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,201,Spanish,1,13420,SECOND-YEAR SPANISH TM1,L,Lecture,Soto Perello,Eva,951453995,,,F218,7,4,4,8,76,30,19,11,0.63,10,0,10,9/29/2014 0:00,12/13/2014 0:00,MWF 0900-1005,OND 203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,201,Spanish,2,13423,SECOND-YEAR SPANISH TM1,L,Lecture,Soto Perello,Eva,951453995,,,F218,7,4,4,23,108,30,27,3,0.9,10,0,10,9/29/2014 0:00,12/13/2014 0:00,MWF 1015-1120,OND 203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,201,Spanish,3,13422,SECOND-YEAR SPANISH TM1,L,Lecture,De La Calle Martin,Sergio,912263076,,,F218,7,4,4,19,88,30,22,8,0.73,10,0,10,9/29/2014 0:00,12/13/2014 0:00,MWF 1130-1235,OND 203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,201,Spanish,4,13425,SECOND-YEAR SPANISH TM1,L,Lecture,De La Calle Martin,Sergio,912263076,,,F218,7,4,4,29,60,30,15,15,0.5,10,0,10,9/29/2014 0:00,12/13/2014 0:00,MWF 1400-1505,XSB 293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,201,Spanish,5,13418,SECOND-YEAR SPANISH TM1,L,Lecture,Arias de Pablo,Adrian,978075497,,,F218,7,4,4,23,116,30,29,1,0.97,10,0,10,9/29/2014 0:00,12/13/2014 0:00,MW 1640-1830,OND 203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,201,Spanish,6,13419,SECOND-YEAR SPANISH TM1,L,Lecture,Arias de Pablo,Adrian,978075497,,,F218,7,4,4,16,64,30,16,14,0.53,10,0,10,9/29/2014 0:00,12/13/2014 0:00,MW 1840-2030,NH 391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,201,Spanish,7,13417,SECOND-YEAR SPANISH TM1,L,Lecture,Lopez Diaz,Patricia,976460225,,,F218,7,4,4,29,120,30,30,0,1,10,0,10,9/29/2014 0:00,12/13/2014 0:00,TR 0800-0950,NH 391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,201,Spanish,8,13416,SECOND-YEAR SPANISH TM1,L,Lecture,Gutierrez Valiente,Mario,921751308,,,F218,7,4,4,17,120,30,30,0,1,10,0,10,9/29/2014 0:00,12/13/2014 0:00,TR 1000-1150,XSB 293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,201,Spanish,9,13426,SECOND-YEAR SPANISH TM1,L,Lecture,Gutierrez Valiente,Mario,921751308,,,F218,7,4,4,29,120,30,30,0,1,10,2,8,9/29/2014 0:00,12/13/2014 0:00,TR 1200-1350,XSB 201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,201,Spanish,10,13424,SECOND-YEAR SPANISH TM1,L,Lecture,Short,Veronica,977360876,,,F218,7,4,4,20,116,30,29,1,0.97,10,0,10,9/29/2014 0:00,12/13/2014 0:00,TR 1400-1550,XSB 201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,201,Spanish,11,13427,SECOND-YEAR SPANISH TM1,L,Lecture,Lopez Diaz,Patricia,976460225,,,F218,7,4,4,29,96,30,24,6,0.8,10,0,10,9/29/2014 0:00,12/13/2014 0:00,TR 1640-1830,NH 391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,201,Spanish,PA1,16001,SECOND YEAR SPANISH,L,Lecture,Colasurdo,Celeste,919232480,,DP,PAID,0,4,4,0,0,999,0,999,0,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,TBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,201,Spanish,PA2,16016,SECOND YEAR SPANISH,L,Lecture,Lyman,John,980632912,,DP,PAID,0,4,4,0,0,999,0,999,0,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,201,Spanish,PA3,16032,SECOND YEAR SPANISH,L,Lecture,Villalobos-Ellis,Bernal,941351213,,DP,PAID,0,4,4,0,0,999,0,999,0,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,201,Spanish,PA4,16037,SECOND YEAR SPANISH,L,Lecture,Raffaele,Claudia,954180801,,DP,PAID,0,4,4,0,0,999,0,999,0,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,201H,Spanish,1,13428,SECOND YR SPANISH/HERITAGE TM1,L,Lecture,Valenzuela,Mariana,932695888,,DP,F218,7,4,4,2,28,25,7,18,0.28,5,0,5,9/29/2014 0:00,12/13/2014 0:00,TR 1000-1150,SEC 163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,202,Spanish,1,13429,SECOND-YEAR SPANISH TM2,L,Lecture,Onandia,Ana,943586505,,,F218,7,4,4,27,92,30,23,7,0.77,10,0,10,9/29/2014 0:00,12/13/2014 0:00,MW 1840-2030,NH 387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,202,Spanish,2,13430,SECOND-YEAR SPANISH TM2,L,Lecture,Onandia,Ana,943586505,,,F218,7,4,4,27,116,30,29,1,0.97,10,0,10,9/29/2014 0:00,12/13/2014 0:00,TR 1640-1830,NH 385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,203,Spanish,1,13433,SECOND-YEAR SPANISH TM3,L,Lecture,Robayo Trujillo,Gloria,938124815,,,F218,7,4,4,27,84,30,21,9,0.7,10,0,10,9/29/2014 0:00,12/13/2014 0:00,MWF 1015-1120,NH 391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,203,Spanish,2,13432,SECOND-YEAR SPANISH TM3,L,Lecture,Robayo Trujillo,Gloria,938124815,,,F218,7,4,4,24,108,30,27,3,0.9,10,0,10,9/29/2014 0:00,12/13/2014 0:00,MW 1640-1830,OND 202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,203,Spanish,3,13431,SECOND-YEAR SPANISH TM3,L,Lecture,Castellanos,Ernesto,939486089,,,F218,7,4,4,23,120,30,30,0,1,10,0,10,9/29/2014 0:00,12/13/2014 0:00,TR 1200-1350,SH 201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,301,Spanish,1,13434,THIRD-YEAR SPANISH TM1,L,Lecture,Quiroga Gonzalez,Lina,928410457,,,,,4,4,26,68,30,17,13,0.57,20,0,20,9/29/2014 0:00,12/13/2014 0:00,MWF 0900-1005,OND 202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,301,Spanish,2,13436,THIRD-YEAR SPANISH TM1,L,Lecture,Warnock,Ines,913568579,,,,,4,4,31,112,30,28,2,0.93,20,0,20,9/29/2014 0:00,12/13/2014 0:00,MWF 1130-1235,FAB 40-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,301,Spanish,3,13435,THIRD-YEAR SPANISH TM1,L,Lecture,Ceciliano,Jenny,972734416,,,,,4,4,20,120,30,30,0,1,20,0,20,9/29/2014 0:00,12/13/2014 0:00,TR 1000-1150,XSB 201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,301,Spanish,4,13437,THIRD-YEAR SPANISH TM1,L,Lecture,Ceciliano,Jenny,972734416,,,,,4,4,21,120,30,30,0,1,20,0,20,9/29/2014 0:00,12/13/2014 0:00,TR 1400-1550,PSC 218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,301,Spanish,5,13438,THIRD-YEAR SPANISH TM1,L,Lecture,Cortez Torres,Enrique,937671149,,,,,4,4,25,64,30,16,14,0.53,20,0,20,9/29/2014 0:00,12/13/2014 0:00,TR 1640-1830,NH 387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,301H,Spanish,1,13439,THIRD YR SPANISH/HERITAGE TM1,L,Lecture,Valenzuela,Mariana,932695888,,DP,,,4,4,9,76,25,19,6,0.76,5,0,5,9/29/2014 0:00,12/13/2014 0:00,TR 1400-1550,NH 362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,302,Spanish,1,13440,THIRD YEAR SPANISH TM2,L,Lecture,Quiroga Gonzalez,Lina,928410457,,,,,4,4,13,64,30,16,14,0.53,20,0,20,9/29/2014 0:00,12/13/2014 0:00,MWF 1015-1120,OND 202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,303,Spanish,1,13441,THIRD-YEAR SPANISH TM3,L,Lecture,Warnock,Ines,913568579,,,,,4,4,18,116,30,29,1,0.97,20,0,20,9/29/2014 0:00,12/13/2014 0:00,MWF 0900-1005,FAB 40-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,325,Spanish,1,13442,PHONETICS & PHONOLOGY,L,Lecture,Ostlund,DeLys,951300759,,,,,4,4,29,120,30,30,0,1,20,0,20,9/29/2014 0:00,12/13/2014 0:00,TR 0800-0950,NH 387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,331,Spanish,1,14455,LATIN AMERICAN CULTURE & CIV,L,Lecture,Epplin,Craig,965506025,,,,,4,4,0,104,30,26,4,0.87,20,0,20,9/29/2014 0:00,12/13/2014 0:00,TR 1000-1150,NH 42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,341,Spanish,1,14456,PRE-MODERN CULT & LIT FNDATNS,L,Lecture,Warnock,Ines,913568579,,,,,4,4,0,100,30,25,5,0.83,20,0,20,9/29/2014 0:00,12/13/2014 0:00,MWF 1015-1120,FAB 40-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,342,Spanish,1,14457,ERLY MOD & COLONIAL CULT & LIT,L,Lecture,Cortez Torres,Enrique,937671149,,,,,4,4,0,96,30,24,6,0.8,20,0,20,9/29/2014 0:00,12/13/2014 0:00,TR 1400-1550,OND 203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,344,Spanish,1,14458,MOD CULT & LIT EXPRESSIONS,L,Lecture,Sanders,Robert,921380313,,,,,4,4,0,120,30,30,0,1,20,2,18,9/29/2014 0:00,12/13/2014 0:00,MWF 1130-1235,NH 391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,414,Spanish,1,13448,ADVANCED SPANISH GRAMMAR,L,Lecture,Sanders,Robert,921380313,PP,,,,4,4,24,60,20,15,5,0.75,10,0,10,9/29/2014 0:00,12/13/2014 0:00,MWF 1400-1505,XSB 201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,434,Spanish,1,14459,MAJ TOP: LA CELESTINA,L,Lecture,Ostlund,DeLys,951300759,ZV,,,,4,4,0,72,20,18,2,0.9,10,0,10,9/29/2014 0:00,12/13/2014 0:00,TR 1200-1350,OND 202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,494,Spanish,1,14461,SPANISH LINGUISTICS,L,Lecture,Nunez,Eva,930810587,ZW,,,,4,4,0,56,20,14,6,0.7,10,0,10,9/29/2014 0:00,12/13/2014 0:00,MW 1640-1830,NH 387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,509,Spanish,1,13452,PRAC: TEACHING SPANISH,E,Experiential Learning,Nunez,Eva,930810587,,DP,,,2,2,9,16,15,8,7,0.53,0,0,0,9/29/2014 0:00,12/13/2014 0:00,M 1245-1350,SRTC 139D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,509,Spanish,2,13451,PRAC: TEACHING SPANISH,E,Experiential Learning,Jaen-Portillo,Isabel,943397572,,DP,,,2,2,4,14,15,7,8,0.47,0,0,0,9/29/2014 0:00,12/13/2014 0:00,M 1245-1350,NH 382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,514,Spanish,1,13453,ADVANCED SPANISH GRAMMAR,L,Lecture,Sanders,Robert,921380313,PP,,,,4,4,1,0,10,0,10,0,5,0,5,9/29/2014 0:00,12/13/2014 0:00,MWF 1400-1505,XSB 201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,534,Spanish,1,14460,MAJ TOP: LA CELESTINA,L,Lecture,Ostlund,DeLys,951300759,ZV,,,,4,4,0,16,10,4,6,0.4,5,0,5,9/29/2014 0:00,12/13/2014 0:00,TR 1200-1350,OND 202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,553,Spanish,1,14463,SAVAGE DETECTIVES & MEXICN LIT,L,Lecture,Epplin,Craig,965506025,,,,,4,4,0,60,15,15,0,1,5,0,5,9/29/2014 0:00,12/13/2014 0:00,TR 1400-1550,NH 26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPAN,594,Spanish,1,14462,SPANISH LINGUISTICS,L,Lecture,Nunez,Eva,930810587,ZW,,,,4,4,0,8,10,2,8,0.2,5,0,5,9/29/2014 0:00,12/13/2014 0:00,MW 1640-1830,NH 387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,262,Speech & Hearing Sci,2,13495,VOICE & DICTION,L,Lecture,Zapf,Tracy,946555030,FA,,,,4,4,34,160,40,40,0,1,35,0,35,9/29/2014 0:00,12/13/2014 0:00,TR 1730-1920,ASRC 230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,365U,Speech & Hearing Sci,1,14541,SURVEY SP/LANG/HRNG DISORDERS,L,Lecture,Key-DeLyria,Sarah,982992179,,,,,4,4,0,56,40,14,26,0.35,5,0,5,9/29/2014 0:00,12/13/2014 0:00,MW 1400-1550,FAB 40-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,370,Speech & Hearing Sci,2,13496,PHONETICS & ACOUSTIC,L,Lecture,Conn,Jeffrey,961473210,,,,,4,4,40,228,57,57,0,1,10,0,10,9/29/2014 0:00,12/13/2014 0:00,WF 1000-1150,ASRC 220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,371,Speech & Hearing Sci,3,13497,ANAT&PHYSIOL/SP&SWALLOWING,L,Lecture,Conn,Jeffrey,961473210,,,,,4,4,48,500,125,125,0,1,50,0,50,9/29/2014 0:00,12/13/2014 0:00,TR 1000-1150,BA 190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,372U,Speech & Hearing Sci,1,13500,SP-LANG DEVELOP CHLD,L,Lecture,Smyk,Ekaterina,918877789,,,,,4,4,75,288,80,72,8,0.9,50,0,50,9/29/2014 0:00,12/13/2014 0:00,TR 0800-0950,NH 462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,372U,Speech & Hearing Sci,2,13499,SP-LANG DEVELOP CHLD,L,Lecture,Smyk,Ekaterina,918877789,,,,,4,4,78,360,90,90,0,1,50,0,50,9/29/2014 0:00,12/13/2014 0:00,TR 1200-1350,NH 462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,380,Speech & Hearing Sci,2,13501,LANGUAGE DISORDERS IN CHILDREN,L,Lecture,Green,Cynthia,967500018,,,,,4,4,51,204,70,51,19,0.73,30,0,30,9/29/2014 0:00,12/13/2014 0:00,MW 0800-0950,UTS 206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,394,Speech & Hearing Sci,2,13502,GUIDED OBSERVATION,L,Lecture,Ginley,Susan,910950694,,,,,1,1,23,38,40,38,2,0.95,20,0,20,9/29/2014 0:00,12/13/2014 0:00,R 0900-0950,NH 388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,409,Speech & Hearing Sci,3,13503,VOICE & DICTION,E,Experiential Learning,Zapf,Tracy,946555030,FA,,,,2,2,3,8,4,4,0,1,1,0,1,9/29/2014 0:00,12/13/2014 0:00,TR 1730-1920,ASRC 230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,410,Speech & Hearing Sci,1,13504,TOP: NEUROLINGUISTICS,L,Lecture,Key-DeLyria,Sarah,982992179,SQ,,,,4,4,15,76,35,19,16,0.54,20,0,20,9/29/2014 0:00,12/13/2014 0:00,MW 1000-1150,ASRC 240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,410H,Speech & Hearing Sci,1,16296,TOP: HONORS NEUROLINGUISTICS,L,Lecture,Key-DeLyria,Sarah,982992179,SQ,,,,4,4,0,0,5,0,5,0,5,0,5,9/29/2014 0:00,12/13/2014 0:00,MW 1000-1150,ASRC 240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,461,Speech & Hearing Sci,1,13505,NEUROLOGY OF SP & HR,L,Lecture,Conn,Jeffrey,961473210,YT,,,,4,4,77,368,95,92,3,0.97,85,0,85,9/29/2014 0:00,12/13/2014 0:00,TR 1400-1550,BA 190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,475,Speech & Hearing Sci,2,13506,INTRO PROFESSIONS SLP AUDIOL,L,Lecture,Ginley,Susan,910950694,,,,,4,4,38,60,65,15,50,0.23,25,0,25,9/29/2014 0:00,12/13/2014 0:00,TR 1600-1750,XSB 183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,487,Speech & Hearing Sci,1,15093,HEARING SCIENCES,L,Lecture,Theodoroff,Sarah,928079296,,,,,4,4,0,336,90,84,6,0.93,25,0,25,9/29/2014 0:00,12/13/2014 0:00,MW 1730-1920,CH 71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,487,Speech & Hearing Sci,5,13507,HEARING SCIENCES,L,Lecture,Ruotolo,Andrea,987858899,,,,,4,4,77,172,80,43,37,0.54,30,0,30,9/29/2014 0:00,12/13/2014 0:00,WF 0800-0950,CIN 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,488,Speech & Hearing Sci,1,15092,CLINICAL AUDIOLOGY,L,Lecture,Nelson,Elsa,938614192,,,,,4,4,0,72,50,18,32,0.36,10,0,10,9/29/2014 0:00,12/13/2014 0:00,MW 1200-1350,NH 341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,489,Speech & Hearing Sci,1,15094,AURAL REHABILITATION,L,Lecture,Nelson,Elsa,938614192,YW,,,,4,4,0,120,50,30,20,0.6,10,0,10,9/29/2014 0:00,12/13/2014 0:00,TR 1840-2030,ASRC 220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,501,Speech & Hearing Sci,1,13511,RESEARCH: COMPREHENSIVE EXAMS,H,Research,Gildersleeve-Neumann,Christina,907975917,,,,,3,3,1,0,5,0,5,0,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,TBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,503,Speech & Hearing Sci,1,15983,THESIS,Q,Thesis/Dissertation,Key-DeLyria,Sarah,982992179,,,,,1,1,0,1,5,1,4,0.2,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,TBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,506,Speech & Hearing Sci,1,13530,SPECIAL PROJECT,H,Research,Gildersleeve-Neumann,Christina,907975917,,,,,1,1,0,0,4,0,4,0,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,TBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,506,Speech & Hearing Sci,2,13531,SPECIAL PROJECT,H,Research,Gildersleeve-Neumann,Christina,907975917,,,,,2,2,0,0,4,0,4,0,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,TBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,506,Speech & Hearing Sci,3,13532,SPECIAL PROJECT,H,Research,Gildersleeve-Neumann,Christina,907975917,,,,,3,3,0,0,4,0,4,0,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,TBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,506,Speech & Hearing Sci,4,13534,SPECIAL PROJECT,H,Research,Fergadiotis,Gerasimos,964672540,,,,,3,3,0,0,4,0,4,0,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,TBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,506,Speech & Hearing Sci,5,13533,SPECIAL PROJECT,H,Research,Fergadiotis,Gerasimos,964672540,,,,,2,2,3,2,4,1,3,0.25,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,TBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,506,Speech & Hearing Sci,6,13520,SPECIAL PROJECT,H,Research,Fergadiotis,Gerasimos,964672540,,,,,1,1,0,1,4,1,3,0.25,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,TBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,506,Speech & Hearing Sci,7,13521,SPECIAL PROJECT,H,Research,Kapantzoglou,Maria,980627738,,,,,1,1,0,0,4,0,4,0,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,TBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,506,Speech & Hearing Sci,8,13529,SPECIAL PROJECT,H,Research,Kapantzoglou,Maria,980627738,,,,,2,2,0,0,4,0,4,0,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,TBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,506,Speech & Hearing Sci,9,13522,SPECIAL PROJECT,H,Research,Kapantzoglou,Maria,980627738,,,,,3,3,0,0,4,0,4,0,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,TBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHR,506,Speech & Hearing Sci,10,13527,SPECIAL PROJECT,H,Research,McMillin,Andrew,900985679,,,,,3,3,0,0,4,0,4,0,0,0,0,9/29/2014 0:00,12/13/2014 0:00,,TBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
